,Participant,activity,window_num,mean_ecg,median_ecg,variance_ecg,quartiled_ecg,range_ecg,max_ecg,min_ecg,80perc_ecg,20perc_ecg,HF_ecg,LF_ecg,LF/HF_ecg,RMSSD_ecg,SDSD_ecg,pNN20_ecg,pNN50_ecg,mean_GSR,sd_GSR,min_GSR,max_GSR,meidan_GSR,skew_GSR,Kurtosis_GSR,08per_GSR,20perc_GSR,mean_polar,sd_polar,min_polar,max_polar,meidan_polar,skew_polar,Kurtosis_polar,08per_polar,20perc_polar,combined
603,11,Game 4,6,0.772533208,0.741935484,0.195101606,0.15625,0.509433962,0.692307692,0.65625,0.615384615,0.857142857,0.289483231,0.350171764,0.316435051,0.533678748,0.554950047,0.52875,0.365,0.556687638,0.048820679,0.570457422,0.603801934,0.545928484,0.912361101,0.463221107,0.552593324,0.551527994,0.578883994,0.232507344,0.588235294,0.419354839,0.575,0.338642123,0.08734449,0.496183206,0.568421053,11Game 4
604,11,Game 4,7,0.642974017,0.741935484,0.09917916,0.083333333,0.566037736,0.230769231,0.0,0.538461538,0.807142857,0.622403503,0.239958703,0.007306048,0.526943711,0.680598701,0.423921569,0.28627451,0.54765714,0.050924838,0.558452359,0.582048602,0.533895118,0.823866893,0.275054663,0.553864462,0.539785567,0.707590092,0.080357878,0.823529412,0.451612903,0.75,0.375232366,0.223300574,0.496183206,0.736842105,11Game 4
605,11,Ice Bucket 6,1,0.708423326,0.741935484,0.108087798,0.270833333,0.226415094,0.435897436,0.8125,0.642307692,0.75,0.078366339,0.426199932,0.850940442,0.088498988,0.096398838,0.19127907,0.0,0.100349787,0.087579164,0.036015187,0.19179514,0.10585601,0.616553246,0.241172046,0.118438935,0.064175038,0.281718062,0.223796452,0.352941176,0.322580645,0.3,0.637370615,0.236472186,0.229007634,0.263157895,11Ice Bucket 6
606,11,Ice Bucket 6,2,0.783436249,0.85483871,0.062901811,0.270833333,0.075471698,0.282051282,0.875,0.730769231,0.892857143,0.003557202,0.033750465,0.258186449,0.063988056,0.052515968,0.235,0.0,0.107780166,0.05707959,0.065702405,0.144630259,0.112505128,0.455542852,0.199616163,0.11950047,0.084590529,0.233305901,0.214131108,0.294117647,0.322580645,0.2,0.830152818,0.504751982,0.190839695,0.263157895,11Ice Bucket 6
607,11,Prepare Speech,1,0.75258886,0.774193548,0.074473619,0.166666667,0.226415094,0.435897436,0.8125,0.653846154,0.821428571,0.300754066,0.475246881,0.440179296,0.095847225,0.091796477,0.23742268,0.0,0.658847952,0.081092441,0.624877961,0.69744578,0.642708191,0.683756906,0.259150482,0.676353457,0.652549472,0.686373994,0.2693262,0.529411765,0.516129032,0.75,0.0,0.526677193,0.534351145,0.789473684,11Prepare Speech
608,11,Prepare Speech,2,0.762316578,0.774193548,0.140856665,0.25,0.320754717,0.564102564,0.8125,0.719230769,0.821428571,0.252677821,0.318463264,0.323446894,0.061454483,0.1355261,0.151264368,0.0,0.58799995,0.12830362,0.549484722,0.599751764,0.614522084,0.459105493,0.044367086,0.619848681,0.528648565,0.683729328,0.068552799,0.882352941,0.451612903,0.7,0.436688771,0.152899382,0.496183206,0.736842105,11Prepare Speech
609,11,Prepare Speech,3,0.749049735,0.741935484,0.22266023,0.25,0.509433962,0.692307692,0.65625,0.692307692,0.810714286,0.373066246,0.488881097,0.367810518,0.29916965,0.395033529,0.353915663,0.175903614,0.513396813,0.088814861,0.515747604,0.573360334,0.501726378,0.90971917,0.343470378,0.510510551,0.491231899,0.691398859,0.114992948,0.882352941,0.516129032,0.7,0.696382585,0.352512963,0.496183206,0.736842105,11Prepare Speech
610,11,Prepare Speech,4,0.695736229,0.741935484,0.20024949,0.125,0.905660377,0.692307692,0.0,0.576923077,0.785714286,0.792883598,0.463388836,0.086304659,0.529855617,0.660413434,0.425540541,0.295945946,0.472432208,0.045510344,0.466895679,0.487784165,0.461660741,0.696246704,0.194242108,0.482599612,0.470302501,0.701908957,0.132284231,0.705882353,0.516129032,0.7,0.39720569,0.407926337,0.534351145,0.736842105,11Prepare Speech
611,11,Prepare Speech,5,0.631292608,0.741935484,0.175044893,0.25,0.377358491,0.358974359,0.46875,0.546153846,0.678571429,0.315854402,0.516257996,0.464001971,0.77576169,0.812156852,0.647555556,0.811111111,0.430980134,0.045946037,0.445380582,0.452541155,0.415732258,0.78136924,0.165606948,0.43691979,0.422699209,0.596211454,0.117315485,0.705882353,0.419354839,0.65,0.426567121,0.169886731,0.458015267,0.631578947,11Prepare Speech
612,11,Prepare Speech,6,0.79064903,0.838709677,0.410775256,0.552083333,0.509433962,0.538461538,0.46875,0.873076923,0.725,0.451457312,0.66729681,0.446130591,0.842380972,0.781695452,1.0,0.776595745,0.426368365,0.04324145,0.445380582,0.463679122,0.410758239,0.92168005,0.351063638,0.431551261,0.422333139,0.593832599,0.077682515,0.705882353,0.35483871,0.65,0.200745587,0.152682199,0.419847328,0.631578947,11Prepare Speech
613,11,Prepare Speech,7,0.956247531,0.935483871,0.142080397,0.291666667,0.245283019,0.58974359,0.96875,0.923076923,0.932142857,0.477238814,0.506749596,0.287480717,0.497000809,0.535966647,0.5669375,0.365,0.413931025,0.070000842,0.411462665,0.463679122,0.399323123,0.784729592,0.196742422,0.431551261,0.394744067,0.627312775,0.041502633,0.823529412,0.387096774,0.65,0.397792795,0.216791812,0.458015267,0.684210526,11Prepare Speech
614,11,Prepare Speech,8,0.88184367,0.870967742,0.09520626,0.1875,0.264150943,0.58974359,0.9375,0.773076923,0.892857143,0.455129023,0.477894231,0.281229711,0.444911527,0.468597641,0.6815,0.162222222,0.385137113,0.014457969,0.407593564,0.383002352,0.380025297,0.686496904,0.183147377,0.381003252,0.38381826,0.510738788,0.174299584,0.588235294,0.387096774,0.55,0.388844731,0.151903466,0.381679389,0.473684211,11Prepare Speech
615,11,Prepare Speech,9,0.913113567,0.903225806,0.194873527,0.166666667,0.566037736,1.0,0.9375,0.769230769,0.910714286,0.380085617,0.587870901,0.454640963,0.325436988,0.345265321,0.67422619,0.086904762,0.450171588,0.156330122,0.407593564,0.529527045,0.420108027,0.710552994,0.090968566,0.521578915,0.399101718,0.4647216,0.110818684,0.588235294,0.290322581,0.5,0.305485857,0.085149695,0.34351145,0.473684211,11Prepare Speech
616,11,rest1,1,0.722772964,0.774193548,0.09099055,0.25,0.226415094,0.435897436,0.8125,0.665384615,0.75,0.192190643,0.271955299,0.345131986,0.091600215,0.078927213,0.260405405,0.0,0.567702523,0.155497711,0.512818658,0.693330285,0.533143033,0.83092369,0.229515614,0.614797936,0.526388781,0.540428682,0.141897348,0.588235294,0.419354839,0.55,0.352214474,0.238782434,0.419847328,0.557894737,11rest1
617,11,rest1,2,0.806910573,0.806451613,0.015146499,0.0,0.132075472,0.358974359,0.875,0.619230769,0.928571429,0.189979939,0.252284618,0.321499205,0.082357873,0.093532793,0.1316,0.0,0.486269424,0.092710947,0.445163623,0.524856284,0.491812526,0.513022295,0.127812979,0.508123787,0.450661391,0.546539403,0.14914919,0.588235294,0.35483871,0.6,0.208791773,0.157036029,0.419847328,0.526315789,11rest1
618,11,rest1,3,0.725909922,0.612903226,0.270062782,0.458333333,0.320754717,0.564102564,0.8125,0.811538462,0.714285714,0.08693605,0.40891644,0.790746818,0.085862416,0.2160205,0.255308642,0.0,0.466989851,0.117766239,0.445163623,0.562483669,0.446807056,0.883774869,0.299863866,0.490192631,0.435983358,0.678516887,0.147982083,0.823529412,0.451612903,0.7,0.442353773,0.047450048,0.534351145,0.684210526,11rest1
619,11,rest1,4,0.777514176,0.741935484,0.218426406,0.125,0.509433962,0.692307692,0.65625,0.626923077,0.857142857,0.390338557,0.578271278,0.433623929,0.555409373,0.584839918,0.539507042,0.411267606,0.525830144,0.086920471,0.481540409,0.562483669,0.529006564,0.532480279,0.148587187,0.548408035,0.497081993,0.656857562,0.184241591,0.764705882,0.451612903,0.65,0.437838843,0.038885924,0.534351145,0.631578947,11rest1
620,11,rest1,5,0.60196963,0.709677419,0.142168607,0.197916667,0.660377358,0.358974359,0.0,0.538461538,0.714285714,0.770512933,0.411898841,0.064435561,0.63212928,0.728672184,0.5669375,0.45625,0.666530622,0.46477276,0.530753932,1.0,0.560098455,0.820012529,0.126897545,0.85801121,0.537216031,0.575330396,0.307368291,0.588235294,0.612903226,0.55,0.842268769,0.59764394,0.419847328,0.526315789,11rest1
621,11,rest2,1,0.727254533,0.774193548,0.094419233,0.25,0.226415094,0.435897436,0.8125,0.680769231,0.75,0.195712374,0.379734403,0.485324517,0.097536127,0.08412454,0.274166667,0.0,0.557436209,0.105897143,0.523232688,0.62451006,0.540014358,0.749409782,0.188615898,0.586291997,0.533372287,0.615704846,0.41044656,0.411764706,0.548387097,0.7,0.299324177,0.121740507,0.534351145,0.421052632,11rest2
622,11,rest2,2,0.722805174,0.774193548,0.053781954,0.197916667,0.169811321,0.358974359,0.8125,0.576923077,0.821428571,0.280920654,0.299927107,0.269516826,0.035924651,0.083221586,0.079948454,0.0,0.496277533,0.135109487,0.431531369,0.582048602,0.497384794,0.618204818,0.145509083,0.529699322,0.447746904,0.377257104,0.451656148,0.294117647,0.451612903,0.35,0.546929408,0.065844675,0.458015267,0.263157895,11rest2
623,11,rest2,3,0.821357238,0.774193548,0.301589489,0.458333333,0.509433962,0.692307692,0.65625,0.846153846,0.817857143,0.223327015,0.668701791,0.806281913,0.322863515,0.437508922,0.419642857,0.173809524,0.410372384,0.036833598,0.424082444,0.441076561,0.396109668,0.778070433,0.182040508,0.418447724,0.406479454,0.204610866,0.122383948,0.294117647,0.161290323,0.225,0.384743252,0.056930981,0.190839695,0.210526316,11rest2
624,11,rest2,4,0.728372823,0.741935484,0.165487777,0.125,0.905660377,0.692307692,0.0,0.580769231,0.857142857,0.711757348,0.486128555,0.132591407,0.536838055,0.625687744,0.430833333,0.280769231,0.429900942,0.068509382,0.424082444,0.457897831,0.42810748,0.633408974,0.082947979,0.444620991,0.40744391,0.341497797,0.102399089,0.352941176,0.258064516,0.35,0.422383775,0.321798238,0.267175573,0.368421053,11rest2
625,11,rest2,5,0.581402456,0.709677419,0.218246844,0.25,0.377358491,0.358974359,0.46875,0.511538462,0.667857143,0.638422936,0.654165429,0.281178193,0.973302292,1.0,0.769383562,1.0,0.454844362,0.034630457,0.461182426,0.457897831,0.453097224,0.557790065,0.133399921,0.460882088,0.445782793,0.357958884,0.061998902,0.529411765,0.258064516,0.35,0.73065972,0.309228395,0.267175573,0.421052632,11rest2
626,11,rest3,1,0.767923221,0.806451613,0.086166938,0.21875,0.226415094,0.435897436,0.8125,0.711538462,0.821428571,0.201938025,0.263951146,0.320642702,0.103784314,0.090526495,0.290078125,0.0,0.473703943,0.248963652,0.264436811,0.625,0.464720361,0.520783544,0.263704871,0.543593939,0.420031116,0.191711535,0.262459587,0.117647059,0.258064516,0.25,0.40441771,0.186178121,0.190839695,0.157894737,11rest3
627,11,rest3,2,0.7640912,0.774193548,0.036963903,0.125,0.132075472,0.358974359,0.875,0.576923077,0.892857143,0.382813717,0.250469464,0.131624493,0.070143886,0.07237248,0.090866667,0.0,0.422967193,0.089226312,0.395552341,0.472596028,0.413612744,0.676529296,0.136959831,0.448393836,0.395004541,0.077947137,0.149831616,0.058823529,0.096774194,0.15,0.382719415,0.196481901,0.076335878,0.052631579,11rest3
628,11,rest3,3,0.734849728,0.64516129,0.239818244,0.375,0.320754717,0.564102564,0.8125,0.807692308,0.75,0.174594624,0.507992447,0.705805264,0.101073802,0.215523797,0.290591398,0.0,0.340360395,0.103432449,0.292460676,0.392082571,0.344130316,0.530098593,0.105355772,0.371118128,0.297897204,0.0,0.137205996,0.0,0.032258065,0.05,0.270268712,0.141164562,0.038167939,0.0,11rest3
629,11,rest3,4,0.752521722,0.741935484,0.214285638,0.083333333,0.509433962,0.692307692,0.65625,0.603846154,0.857142857,0.562607763,0.491894675,0.215299215,0.50044621,0.568205584,0.425540541,0.394594595,0.256526274,0.089621171,0.240173567,0.316239875,0.239043484,0.757690991,0.132395363,0.288169629,0.228632373,0.130969163,0.304326765,0.0,0.193548387,0.175,0.319452323,0.087768935,0.190839695,0.0,11rest3
630,11,rest3,5,0.610657358,0.741935484,0.211308782,0.291666667,0.660377358,0.358974359,0.0,0.538461538,0.682142857,0.959373551,0.612306653,0.10761862,0.829020507,0.945266483,0.601488095,0.608333333,0.190793819,0.043616132,0.16879407,0.205284818,0.189764802,0.556458914,0.100610682,0.205890506,0.170497504,0.316443995,0.118812611,0.352941176,0.225806452,0.35,0.424198127,0.22800803,0.267175573,0.368421053,11rest3
631,11,rest4,1,0.745156243,0.806451613,0.096214588,0.260416667,0.226415094,0.435897436,0.8125,0.692307692,0.760714286,0.171913926,0.360173968,0.501655518,0.098859076,0.084756305,0.266567164,0.0,0.538610824,0.150023985,0.480094016,0.662039456,0.529963763,0.704104489,0.164067261,0.576508293,0.48836669,0.302358124,0.272799697,0.176470588,0.35483871,0.35,0.393417148,0.22635188,0.305343511,0.263157895,11rest4
632,11,rest4,2,0.755147477,0.774193548,0.021204727,0.114583333,0.132075472,0.358974359,0.875,0.576923077,0.892857143,0.201136794,0.227043286,0.272595694,0.047444653,0.037116885,0.086578947,0.0,0.581799848,0.114531211,0.492677635,0.662039456,0.578917681,0.553519154,0.242954747,0.606515257,0.562538279,0.267567303,0.142616759,0.294117647,0.258064516,0.3,0.661062961,0.368954516,0.190839695,0.263157895,11rest4
633,11,rest4,3,0.775436619,0.774193548,0.218763334,0.354166667,0.320754717,0.564102564,0.8125,0.826923077,0.767857143,0.085879518,0.190457131,0.402747539,0.082665492,0.190988536,0.161018519,0.0,0.544898728,0.096808043,0.526595552,0.610595767,0.539809244,0.696844546,0.175714407,0.565974077,0.515455934,0.219339207,0.016178542,0.411764706,0.129032258,0.25,0.440641518,0.164974663,0.152671756,0.263157895,11rest4
634,11,rest4,4,0.728404264,0.64516129,0.239702173,0.354166667,0.320754717,0.564102564,0.8125,0.811538462,0.746428571,0.050061473,0.309726788,0.725977491,0.130851847,0.248474714,0.362717391,0.0,0.461127904,0.096571478,0.427409148,0.492618239,0.460019828,0.571432576,0.100571935,0.491010757,0.427514449,0.236666667,0.0,0.411764706,0.129032258,0.25,0.399360905,0.240152511,0.152671756,0.315789474,11rest4
635,11,rest4,5,0.772730963,0.741935484,0.22872015,0.125,0.509433962,0.692307692,0.65625,0.65,0.857142857,0.308255524,0.287571706,0.228543073,0.533446819,0.60761709,0.550571429,0.417142857,0.385015675,0.076802879,0.358560839,0.416056964,0.377153699,0.628189047,0.130222823,0.409826977,0.366120142,0.226270191,0.020791264,0.352941176,0.129032258,0.25,0.290583933,0.219877717,0.152671756,0.305263158,11rest4
636,11,rest5,1,0.777784267,0.838709677,0.088712577,0.229166667,0.226415094,0.435897436,0.8125,0.730769231,0.821428571,0.147675826,0.329411715,0.50392293,0.098030787,0.088879283,0.274166667,0.0,0.410941465,0.341566839,0.230916652,0.720309642,0.432124299,0.686400655,0.202312045,0.489306892,0.271047315,0.378365972,0.496724318,0.176470588,0.64516129,0.35,0.748756259,0.455170426,0.358778626,0.263157895,11rest5
637,11,rest5,2,0.724248383,0.774193548,0.034149786,0.083333333,0.132075472,0.358974359,0.875,0.576923077,0.821428571,0.12461726,0.274006472,0.464391663,0.054070463,0.038823231,0.099140625,0.0,0.296823736,0.29510355,0.188211897,0.470146329,0.232770409,0.778922026,0.066526305,0.43450598,0.2051264,0.21154185,0.178673149,0.176470588,0.225806452,0.25,0.476280001,0.20857551,0.190839695,0.210526316,11rest5
638,11,rest5,3,0.77532187,0.774193548,0.184633358,0.270833333,0.320754717,0.564102564,0.8125,0.807692308,0.785714286,0.111189525,0.224882194,0.410951596,0.1236998,0.231519986,0.249920635,0.0,0.168236478,0.038420374,0.161055867,0.175365822,0.170586627,0.519462576,0.083427504,0.181279116,0.14784335,0.251395007,0.179152563,0.352941176,0.225806452,0.25,0.532916023,0.070155807,0.229007634,0.252631579,11rest5
639,11,rest5,4,0.796824183,0.709677419,0.325485907,0.46875,0.41509434,0.692307692,0.8125,0.846153846,0.782142857,0.215254825,0.455928239,0.55079419,0.285024311,0.398657635,0.376,0.132727273,0.118724835,0.049580765,0.103200145,0.148092501,0.115786955,0.646282595,0.128815116,0.134896112,0.096220318,0.244464023,0.117484464,0.352941176,0.193548387,0.3,0.487427088,0.144591866,0.190839695,0.263157895,11rest5
640,11,rest5,5,0.730949396,0.741935484,0.188128998,0.083333333,0.509433962,0.692307692,0.65625,0.580769231,0.857142857,0.35706413,0.331317264,0.229621094,0.570388735,0.589799996,0.592395833,0.45625,0.087835837,0.05238467,0.065702405,0.138391691,0.085242035,0.687802016,0.194515475,0.10075795,0.064351034,0.228002937,0.090822682,0.352941176,0.161290323,0.25,0.473804998,0.099687259,0.190839695,0.263157895,11rest5
641,11,rest6,1,0.762342267,0.806451613,0.109521372,0.302083333,0.226415094,0.435897436,0.8125,0.730769231,0.789285714,0.171160368,0.230951094,0.31870449,0.099952046,0.098643751,0.29375,0.0,0.106856106,0.043586437,0.042306997,0.144630259,0.10489881,0.366992704,0.512940026,0.113401713,0.100824363,0.270436172,0.396478723,0.117647059,0.451612903,0.25,0.682742837,0.294993716,0.305343511,0.157894737,11rest6
642,11,rest6,2,0.649855544,0.709677419,0.041142304,0.208333333,0.0,0.179487179,0.875,0.557692308,0.696428571,0.03635301,0.160197319,0.460540792,0.069087592,0.056500341,0.104444444,0.0,0.09066261,0.036409783,0.064870729,0.112261563,0.093446602,0.518137762,0.124350235,0.101833008,0.07372808,0.072723334,0.140394429,0.117647059,0.096774194,0.1,0.383340228,0.203144119,0.038167939,0.105263158,11rest6
643,11,rest6,3,0.846791758,0.838709677,0.0,0.020833333,0.056603774,0.358974359,1.0,0.696153846,1.0,0.074854273,0.170166511,0.388959401,0.071286509,0.085723978,0.104444444,0.0,0.055771986,0.031789231,0.056047731,0.085837471,0.04638999,0.821727268,0.247603177,0.058918586,0.04206999,0.020073421,0.096653246,0.117647059,0.0,0.075,0.335256604,0.034406772,0.038167939,0.042105263,11rest6
644,11,rest6,4,0.736082773,0.774193548,0.027138141,0.083333333,0.132075472,0.358974359,0.875,0.576923077,0.821428571,0.188542041,0.089416979,0.100401342,0.063662342,0.092839896,0.112159091,0.0,0.022140901,0.014231052,0.027481468,0.032793311,0.016460413,0.693563587,0.123094175,0.028972474,0.011038444,0.012276065,0.070166581,0.117647059,0.0,0.05,0.4326027,0.093099068,0.0,0.052631579,11rest6
645,11,rest6,5,0.641478032,0.580645161,0.24482904,0.291666667,0.320754717,0.564102564,0.8125,0.669230769,0.678571429,0.008214182,0.211571109,0.663510602,0.03802032,0.189982604,0.168490566,0.0,0.0,0.00047691,0.0,0.0,0.0,0.379118193,0.261773248,0.0,0.0,0.005345081,0.068788275,0.117647059,0.032258065,0.0,0.604181082,0.162699327,0.0,0.052631579,11rest6
646,11,sing-a-song 1,1,0.734509551,0.774193548,0.108601127,0.270833333,0.226415094,0.435897436,0.8125,0.688461538,0.753571429,0.065437053,0.479520964,1.0,0.096143659,0.110680994,0.285,0.0,0.428297604,0.753568616,0.16879407,0.850796969,0.220241351,0.747552751,0.035920947,0.789958012,0.194207633,0.475352423,0.485369009,0.352941176,0.580645161,0.35,0.703445303,0.193811489,0.572519084,0.368421053,11sing-a-song 1
647,11,sing-a-song 1,2,0.784443317,0.806451613,0.051878768,0.104166667,0.132075472,0.358974359,0.875,0.688461538,0.892857143,0.170252947,0.099222826,0.131669024,0.078868011,0.0652959,0.124411765,0.0,0.559785445,0.74135229,0.16879407,0.819408153,0.699576097,0.466834669,0.04292749,0.798017566,0.183141029,0.621501757,0.443157123,0.529411765,0.580645161,0.6,0.444481814,0.074089535,0.610687023,0.484210526,11sing-a-song 1
648,11,sing-a-song 1,3,0.684459669,0.774193548,0.05681941,0.166666667,0.169811321,0.358974359,0.8125,0.576923077,0.782142857,0.132631463,0.246796586,0.405654773,0.004469378,0.059453175,0.0,0.0,0.649471775,0.196454607,0.509058037,0.787235432,0.632281553,0.640706191,0.181426495,0.703365134,0.599546635,0.480060663,0.221266635,0.529411765,0.419354839,0.55,0.411907567,0.135931539,0.419847328,0.421052632,11sing-a-song 1
649,11,sing-a-song 1,4,0.851919707,0.790322581,0.320711625,0.5,0.41509434,0.692307692,0.8125,0.961538462,0.785714286,0.225670867,0.609987692,0.726708167,0.292015897,0.399026439,0.457466667,0.097333333,0.63110203,0.154359647,0.509058037,0.745753854,0.632093532,0.566307079,0.208810313,0.673797659,0.590296306,0.37092511,0.083343286,0.529411765,0.258064516,0.4,0.506703514,0.177886034,0.267175573,0.421052632,11sing-a-song 1
650,11,sing-a-song 1,5,0.767228706,0.741935484,0.151929122,0.072916667,0.509433962,0.692307692,0.65625,0.615384615,0.857142857,0.366198502,0.303975434,0.195219268,0.453763201,0.50896119,0.415,0.310638298,0.582682754,0.209085019,0.435291991,0.745753854,0.575088883,0.603676186,0.184535893,0.653533831,0.533872115,0.306842878,0.148653332,0.352941176,0.225806452,0.35,0.35693063,0.08811481,0.267175573,0.305263158,11sing-a-song 1
651,11,sing-a-song 1,6,0.619011069,0.709677419,0.108080591,0.166666667,0.566037736,0.230769231,0.0,0.538461538,0.75,0.592088734,0.214424096,0.0,0.540307053,0.695693606,0.456698113,0.275471698,0.48696349,0.108229524,0.435291991,0.566076561,0.467335567,0.822190928,0.271474982,0.511024415,0.460101796,0.313159017,0.196003768,0.352941176,0.258064516,0.325,0.503544277,0.089151846,0.297709924,0.273684211,11sing-a-song 1
652,11,sing-a-song 1,7,0.606098006,0.741935484,0.231401836,0.270833333,0.377358491,0.358974359,0.46875,0.538461538,0.660714286,0.701391445,0.58225932,0.197769051,0.928022655,0.994946098,0.676140351,0.768421053,0.532954872,0.206397906,0.480094016,0.662039456,0.480274853,0.729524555,0.063212168,0.613912197,0.466902266,0.331967695,0.137302884,0.411764706,0.258064516,0.35,0.635060121,0.238757566,0.236641221,0.368421053,11sing-a-song 1
653,11,Social Conversation 5,1,0.739524838,0.790322581,0.101400236,0.25,0.226415094,0.435897436,0.8125,0.673076923,0.767857143,0.095471779,0.448459372,0.832636463,0.101285006,0.11018888,0.326122449,0.0,0.354162458,0.972420047,0.0,0.846256859,0.023400109,0.66657705,0.0,0.770755718,0.00642736,0.504809104,1.0,0.117647059,0.774193548,0.35,0.467553239,0.0,0.763358779,0.052631579,11Social Conversation 5
654,11,Social Conversation 5,2,0.77413731,0.806451613,0.045932201,0.135416667,0.132075472,0.358974359,0.875,0.673076923,0.892857143,0.193151675,0.294348931,0.374097183,0.073761352,0.050517088,0.109919355,0.0,0.538450214,1.0,0.0,0.846256859,0.771776289,0.418076389,0.047461726,0.801614615,0.00599089,0.66494371,0.958471084,0.117647059,0.774193548,0.85,0.272246348,0.044695887,0.809160305,0.052631579,11Social Conversation 5
655,11,Social Conversation 5,3,0.734433052,0.774193548,0.147060218,0.208333333,0.283018868,0.512820513,0.8125,0.665384615,0.785714286,0.288046154,0.308528059,0.271619684,0.003577872,0.086524747,0.094,0.0,0.825225648,0.086268913,0.823937805,0.862522864,0.814337481,0.705407942,0.154037452,0.845739322,0.808446381,0.786784141,0.189673832,0.705882353,0.548387097,0.8,0.101118857,0.498627054,0.610687023,0.821052632,11Social Conversation 5
656,11,Social Conversation 5,4,0.821336135,0.774193548,0.301995938,0.458333333,0.41509434,0.692307692,0.8125,0.846153846,0.785714286,0.195663898,0.612544202,0.79923013,0.330027518,0.428889352,0.47,0.112307692,0.853616867,0.108496673,0.836702224,0.897112621,0.826336661,0.805865063,0.167039659,0.891297439,0.834873882,0.624801762,0.245764618,0.647058824,0.483870968,0.675,0.351859027,0.067517604,0.534351145,0.578947368,11Social Conversation 5
657,11,Social Conversation 5,5,0.721601933,0.741935484,0.163011176,0.083333333,0.509433962,0.692307692,0.65625,0.565384615,0.857142857,0.467094776,0.325235043,0.143983354,0.505758221,0.559821217,0.487090909,0.398181818,0.830045923,0.199848173,0.692424516,0.897112621,0.818303022,0.540461661,0.167701747,0.901872224,0.788763032,0.55722467,0.161706647,0.647058824,0.387096774,0.6,0.38034488,0.072047484,0.458015267,0.526315789,11Social Conversation 5
658,11,Social Conversation 5,6,0.629082735,0.741935484,0.102097064,0.177083333,0.603773585,0.282051282,0.0,0.538461538,0.75,0.775997369,0.311921,0.004160792,0.439054491,0.577910706,0.384256757,0.098648649,0.688949913,0.3122689,0.450370638,0.884766135,0.668723506,0.655509512,0.205426145,0.76617827,0.600940521,0.52246696,0.12956175,0.647058824,0.387096774,0.55,0.526164172,0.154271288,0.419847328,0.526315789,11Social Conversation 5
659,11,Social Conversation 5,7,0.804293915,0.838709677,0.386705581,0.552083333,0.509433962,0.538461538,0.46875,0.884615385,0.732142857,0.656166091,0.793451017,0.36197436,0.993297814,0.96392092,0.97191358,0.991358025,0.578043776,0.155607873,0.450370638,0.635550039,0.571943799,0.483373841,0.22518527,0.615392937,0.546614197,0.509034448,0.084849553,0.647058824,0.322580645,0.55,0.373033084,0.114839714,0.381679389,0.526315789,11Social Conversation 5
660,11,Speech,1,0.770011379,0.806451613,0.066316678,0.166666667,0.226415094,0.435897436,0.8125,0.692307692,0.821428571,0.304376774,0.42491766,0.380883795,0.087525915,0.080580836,0.213440367,0.0,0.657521943,0.5465993,0.407593564,0.874150771,0.577618624,0.583234207,0.008683104,0.857145755,0.424473245,0.894676946,0.905791404,0.588235294,1.0,0.6,0.516961794,0.044157445,1.0,0.526315789,11Speech
661,11,Speech,2,0.677563409,0.64516129,0.138059163,0.208333333,0.320754717,0.564102564,0.8125,0.576923077,0.75,0.308487126,0.324011916,0.267479087,0.052028508,0.15062191,0.172333333,0.0,0.781490602,0.503014389,0.442849394,0.95456624,0.880538083,0.449401544,0.062812763,0.927267933,0.563636492,0.88433401,0.561218107,0.647058824,0.870967742,0.95,0.394660626,0.083422246,0.839694656,0.631578947,11Speech
662,11,Speech,3,0.791106078,0.741935484,0.300134459,0.25,0.905660377,0.692307692,0.0,0.753846154,0.857142857,1.0,0.885774612,0.225514955,0.60374467,0.686625934,0.496927083,0.380208333,0.98847602,0.097264856,0.867076478,0.970276979,0.996256666,0.146836372,0.789344997,1.0,0.987638069,1.0,0.21286341,1.0,0.709677419,1.0,0.296911221,0.209050787,0.801526718,1.0,11Speech
663,11,Speech,4,0.627940116,0.741935484,0.176816086,0.291666667,0.377358491,0.358974359,0.46875,0.55,0.678571429,0.715532341,0.712564475,0.271388303,0.80848198,0.858907267,0.700204082,0.744897959,1.0,0.043371032,1.0,0.970276979,1.0,0.462757636,0.163475373,1.0,1.0,0.948825257,0.284035856,0.823529412,0.709677419,0.975,0.245987422,0.249920703,0.763358779,0.894736842,11Speech
664,11,Speech,5,1.0,1.0,0.170270589,0.333333333,0.264150943,0.58974359,0.9375,1.0,0.953571429,0.52936872,0.688281007,0.388088268,0.593912352,0.609278262,0.750483871,0.392473118,0.955516566,0.126735274,0.765286567,0.956689313,0.96207097,0.0,1.0,0.964496041,0.977824553,0.78681351,0.246441484,0.823529412,0.612903226,0.8,0.471551107,0.14076576,0.625954198,0.736842105,11Speech
665,11,Speech,6,0.88724019,0.870967742,0.077879006,0.166666667,0.264150943,0.58974359,0.9375,0.769230769,0.917857143,0.411130044,0.605426403,0.4353002,0.411529233,0.448085548,0.619086022,0.156989247,0.907054041,0.172520288,0.705839812,0.930493859,0.916911664,0.258360535,0.425805343,0.943921189,0.882251899,0.826893912,0.220652804,0.882352941,0.580645161,0.85,0.302521315,0.129138892,0.648854962,0.789473684,11Speech
