Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,Participant,Activity
1.50E+12,1.50E+12,684.5542169,44.3059606,613,842,677,685,1.085836624,1.482782282,713,685,665,649,685.9865115,54.5,0.469879518,0.530120482,229,1986.957391,0.024096386,0.21686747,83.37682605,2,18,80.17313675,13,63.03614458,64.37349398,71.53012048,0.881253158,0.946966667,2,Rest3
1.50E+12,1.50E+12,657.4588235,36.94242036,584,773,653,629,0.835617273,0.935812611,677.8,658.6,647.4,629,658.4958975,40,0.4,0.6,189,1380.989356,0.070588235,0.258823529,130.0016941,6,22,124.0549782,18,64.31764706,67.2,64.98823529,0.98968139,0.9314,2,Rest3
1.50E+12,1.50E+12,681.0952381,46.01490935,584,781,677,653,0.032947847,-0.612477366,725,697,669,643.4,682.647856,62,0.464285714,0.535714286,197,2142.882387,0.107142857,0.369047619,104.651454,9,31,98.34471781,16,64.19047619,76.53571429,69.71428571,0.920765027,0.953533333,2,NA
1.50E+12,1.50E+12,698.4216867,36.53455881,625,781,701,705,0.216615635,-0.626581631,729,705,685,665,699.3765985,50,0.506024096,0.493975904,156,1351.051719,0.072289157,0.373493976,26.37713188,6,31,16.13810236,22,64.90361446,68.91566265,73.98795181,0.877218694,0.96615,2,NA
1.50E+12,1.50E+12,688.6385542,37.23729777,617,777,685,701,0.262196887,-0.465726743,717,701,677,654.2,689.6446003,52,0.493975904,0.506024096,160,1403.5263,0.048192771,0.325301205,78.36169699,4,27,73.85723819,16,68.14457831,67.08433735,69.30120482,0.983310153,0.952616667,2,Conversation
1.50E+12,1.50E+12,676.8372093,41.84213423,589,793,677,701,0.05269253,0.034067753,709,689,669,637,678.1293181,56,0.534883721,0.465116279,204,1771.361423,0.058139535,0.325581395,76.54133831,5,28,72.12914792,13,68.04651163,56.8255814,71.31395349,0.954182293,0.970133333,2,Conversation
1.50E+12,1.50E+12,660.3563218,52.05522642,457,805,657,657,-0.050508781,2.203174008,700.2,665,649,625.8,662.404875,54,0.482758621,0.517241379,348,2741.255279,0.08045977,0.333333333,57.36247457,7,29,51.35980171,15,66.94252874,67.64367816,62.89655172,1.064327485,0.957516667,2,Conversation
1.50E+12,1.50E+12,669.3780488,53.85201952,457,805,663,633,-0.228809182,1.969408747,713,673,649,633.8,671.5407748,66,0.43902439,0.56097561,348,2935.842969,0.097560976,0.341463415,95.39584419,8,28,90.09587551,13,64.19512195,68.19512195,68.19512195,0.941344778,0.914816667,2,Conversation
1.50E+12,1.50E+12,649.8115942,93.99063712,344,794,669,657,-1.853968921,3.055093141,709,680.2,661,639.4,656.573947,52,0.710144928,0.289855072,450,8964.155158,0.144927536,0.333333333,158.4269898,10,23,146.7810624,7,50.26086957,61.65217391,68.44927536,0.73427906,0.747283333,2,Conversation
1.50E+12,1.50E+12,652.1492537,81.42504176,344,749,673,657,-2.532952715,5.934086886,692.2,677,665,657,657.2128168,28,0.805970149,0.194029851,405,6730.492537,0.089552239,0.223880597,149.0601199,6,15,139.4843755,4,71.14925373,71.62686567,64.98507463,1.094855305,0.728233333,2,Conversation
1.50E+12,1.50E+12,658.3255814,39.10850792,593,749,659,597,0.165058153,-0.864349029,693,673,644,621,659.4861989,62.25,0.5,0.5,156,1547.46922,0.011627907,0.151162791,77.15190644,1,13,74.44698897,8,64.65116279,57.05813953,63.52325581,1.017755812,0.9436,2,Conversation
1.50E+12,1.50E+12,650.5222222,40.85209848,585,765,645,597,0.558471645,-0.242581563,688.2,658.6,637,613,651.803694,62.25,0.455555556,0.544444444,180,1687.645568,0.044444444,0.188888889,71.31044647,4,17,68.18962177,8,61.2,66.63333333,68.63333333,0.891694998,0.975783333,2,Conversation
1.50E+12,1.50E+12,662.7011494,33.42416874,585,765,661,645,0.324472753,0.825943232,689,669,653,641,663.5435091,38,0.482758621,0.517241379,180,1130.165464,0.057471264,0.229885057,73.22800814,5,20,69.70651874,16,67.31034483,66.2183908,59.89655172,1.123776626,0.960916667,2,NA
1.50E+12,1.50E+12,691.8235294,37.10309214,620,777,697,645,-0.008095127,-0.812693392,725,706.6,685,648.2,692.8177504,60,0.552941176,0.447058824,157,1393.028011,0.035294118,0.223529412,20.85779516,3,19,14.29325198,4,68.05882353,76.52941176,68.38823529,0.99518321,0.980083333,2,NA
1.50E+12,1.50E+12,720.804878,27.49919689,657,782,721,713,0.095929528,0.012867086,740.2,725,713,701,721.3292439,31,0.512195122,0.487804878,125,765.5417043,0.024390244,0.292682927,22.24221323,2,24,14.32815912,22,69.75609756,72.84146341,71.31707317,0.978112175,0.9851,2,Rest2
1.50E+12,1.50E+12,703.1785714,36.30792932,633,782,707,713,0.175529564,-0.417863743,733.4,713,693,667.4,704.1153095,41.25,0.523809524,0.476190476,149,1334.148451,0,0.321428571,20.30905786,0,27,11.99882657,18,64.85714286,75.53571429,68.3452381,0.948963595,0.98445,2,Rest2
1.50E+12,1.50E+12,664.797619,38.55539607,585,781,665,665,0.259232582,0.101743098,701,669,653,635.4,665.9147039,53,0.535714286,0.464285714,196,1504.428428,0.011904762,0.321428571,81.54169964,1,27,77.83141225,15,61.42857143,70.38095238,58.28571429,1.053921569,0.930716667,2,Rest2
1.50E+12,1.50E+12,658.9861111,58.48587034,464,785,661,645,-0.6741371,2.080611829,694,669,645,625,661.5763687,64,0.513888889,0.486111111,321,3468.774452,0.055555556,0.319444444,153.3093758,4,23,144.8147337,15,69.26388889,73.72222222,61.98611111,1.117409814,0.790783333,2,Rest2
1.50E+12,1.50E+12,664.115942,66.59950303,464,865,657,705,-0.215027376,1.56415811,709,684.2,641.8,618.8,667.4469854,80,0.463768116,0.536231884,401,4500.721654,0.101449275,0.289855072,181.4742495,7,20,168.9207463,8,61.65217391,65.14492754,64.10144928,0.96179064,0.763733333,2,Rest2
1.50E+12,1.50E+12,647.0595238,34.04910711,589,745,645,653,0.535045418,-0.229063818,674.6,653,633.6,618.8,647.9547585,44,0.476190476,0.523809524,156,1173.309667,0.023809524,0.345238095,23.18254472,2,29,14.24305462,25,65.61904762,67.82142857,61.32142857,1.070083479,0.905883333,2,Rest2
1.50E+12,1.50E+12,650.7692308,33.67689948,585,725,653,629,0.037679868,-0.951492095,685,661,637,621,651.6400274,52,0.505494505,0.494505495,140,1146.735043,0.032967033,0.384615385,24.31597554,3,35,14.7475045,19,67.96703297,61.28571429,61.8021978,1.099751067,0.987,2,NA
1.50E+12,1.50E+12,667.7078652,36.17162655,585,765,677,669,-0.220881598,-0.070526535,697,681,669,633,668.6869071,56,0.629213483,0.370786517,180,1323.254597,0.056179775,0.258426966,22.53431726,5,23,15.19956774,11,69.31460674,70.21348315,69.28089888,1.000486539,0.990433333,2,Stroop
1.50E+12,1.50E+12,690.1511628,22.66465204,633,765,689,681,0.335621014,1.288496831,705,693,685,677,690.5232175,24,0.453488372,0.546511628,132,519.7298222,0.034883721,0.197674419,20.61124764,3,17,13.24972285,29,71.23255814,64.09302326,73.03488372,0.975322401,0.989216667,2,Stroop
1.50E+12,1.50E+12,690.6860465,21.55698863,613,737,689,717,-0.420790618,0.77600317,709,697,685,677,691.022372,28,0.476744186,0.523255814,124,470.1708618,0.023255814,0.197674419,19.15939333,2,17,12.16726563,24,71.68604651,63.25581395,69.1744186,1.036308623,0.989983333,2,Stroop
1.50E+12,1.50E+12,680.0117647,33.94372302,601,801,677,677,0.706303862,2.918490927,701.8,682.6,673,657,680.8584115,32,0.482352941,0.517647059,200,1165.892717,0.047058824,0.211764706,21.83067368,4,18,16.62856631,17,60.28235294,69.74117647,65.12941176,0.925578035,0.96335,2,Stroop
1.50E+12,1.50E+12,688.5243902,42.7623112,601,817,685,693,0.82758746,1.301445006,708.2,693,677,657.8,689.8510355,40.75,0.487804878,0.512195122,216,1851.190756,0.085365854,0.304878049,28.45071243,7,25,20.88821623,13,68.48780488,72.69512195,67.6097561,1.012987013,0.940983333,2,Stroop
1.50E+12,1.50E+12,701.2592593,33.23792931,629,817,697,689,0.924171148,1.726657375,717,705,693,677,702.0465146,32,0.432098765,0.567901235,188,1118.569444,0.061728395,0.407407407,28.87417442,5,33,18.14379339,28,68.54320988,66.17283951,70.12345679,0.977464789,0.9467,2,Stroop
1.50E+12,1.50E+12,701.0595238,26.12987307,641,769,699,681,0.275957715,-0.063260583,721,705,693,681,701.5463108,36,0.464285714,0.535714286,128,690.9964142,0.011904762,0.380952381,23.41300226,1,32,13.03956261,33,66,75.44047619,67.53571429,0.977260709,0.981483333,2,Stroop
1.50E+12,1.50E+12,707.2142857,29.83249723,649,785,703,693,0.40133867,-0.320478291,737,709,697,681,707.8432198,44,0.44047619,0.55952381,136,900.7005164,0.023809524,0.357142857,23.4608107,2,30,13.61166407,17,66.57142857,76.73809524,70.47619048,0.944594595,0.9901,2,Stroop
1.50E+12,1.50E+12,704.0119048,33.33684293,649,825,697,697,0.919453929,1.091394544,729,705,693,677,704.8007571,41,0.44047619,0.55952381,176,1124.734796,0.047619048,0.30952381,24.71573325,4,26,16.40993047,15,70.3452381,74.10714286,63.60714286,1.105932996,0.985616667,2,NA
1.50E+12,1.50E+12,689.75,33.48698219,617,825,687,689,0.941465796,2.255883638,713,692.2,681,665,690.5624088,36,0.404761905,0.595238095,208,1134.888554,0.05952381,0.25,24.22606941,5,21,16.37526537,23,66.23809524,73.58333333,63.76190476,1.038834951,0.96565,2,NA
1.50E+12,1.50E+12,692.4880952,37.05160303,617,801,689,697,0.419279357,0.510964528,717,700.2,681,665,693.4786106,45.75,0.488095238,0.511904762,184,1389.361302,0.047619048,0.285714286,24.12113738,4,24,15.86359913,18,67.66666667,76.25,67.57142857,1.001409443,0.969483333,2,Rest1
1.50E+12,1.50E+12,684.7209302,35.74283183,625,801,681,661,0.77431589,1.009868963,713,697,673,653,685.6531939,50,0.488372093,0.511627907,176,1292.580027,0.023255814,0.26744186,20.9943303,2,23,14.46676933,11,70.19767442,64.60465116,71.08139535,0.987567479,0.981433333,2,Rest1
1.50E+12,1.50E+12,668.9213483,21.2281479,628,721,665,661,0.593498808,-0.256044361,685,672.2,661,653,669.2581001,28,0.426966292,0.573033708,93,455.7551073,0,0.157303371,15.09251771,0,14,9.597632015,17,68.3258427,65.97752809,66.88764045,1.021501764,0.992233333,2,Rest1
1.50E+12,1.50E+12,677.0344828,35.20235372,573,749,681,685,-0.439553919,0.60715144,705,685,665,653,677.9490368,46,0.505747126,0.494252874,176,1253.615076,0,0.218390805,16.52552641,0,19,9.51466944,12,71.50574713,71.22988506,67.4137931,1.060699062,0.9817,2,Rest1
1.50E+12,1.50E+12,677.0344828,36.84370477,573,749,681,661,-0.409020448,0.204852259,709,689,670.6,649,678.0362449,48,0.517241379,0.482758621,176,1373.242983,0.011494253,0.275862069,19.22873334,1,24,10.97260466,11,70.40229885,70.95402299,60.31034483,1.167333715,0.9817,2,Rest1
1.50E+12,1.50E+12,662.8777778,37.98357182,589,830,661,641,0.847828883,2.673174839,697,673,649,632.2,663.9651346,51,0.455555556,0.544444444,241,1458.962422,0.066666667,0.322222222,30.10729875,6,29,21.71549986,19,61.33333333,69.61111111,66.04444444,0.928667564,0.994316667,2,Rest1
1.50E+12,1.50E+12,674.9886364,49.75610842,589,830,673,641,0.523814823,0.000472512,713,681.8,653,629,676.8200127,73,0.477272727,0.522727273,241,2504.126306,0.068181818,0.352272727,31.32440567,6,31,22.63342437,12,75.19318182,72.47727273,67.31818182,1.116981769,0.989983333,2,NA
1.50E+12,1.50E+12,700.9764706,45.08266302,609,797,709,713,-0.019112981,-0.734396851,741,713,693,653,702.4246998,68,0.541176471,0.458823529,188,2056.642297,0.058823529,0.411764706,27.4009037,5,35,16.4300724,16,64.09411765,68.65882353,67.16470588,0.954282712,0.99305,2,NA
1.50E+12,1.50E+12,725.1097561,52.43230388,617,893,723,697,0.483997591,0.573912095,764.2,734,706.6,689,727.0029607,67,0.451219512,0.548780488,276,2783.08657,0.134146341,0.548780488,35.53714801,11,45,21.43388369,18,74.06097561,75.42682927,70.29268293,1.053608605,0.990983333,2,NA
1.50E+12,1.50E+12,709.6385542,59.51482114,601,893,697,681,0.679677189,0.305607603,759.4,705,689,665,712.1298277,80,0.373493976,0.626506024,292,3585.209227,0.108433735,0.445783133,32.51303678,9,37,21.55436661,9,64.53012048,62.31325301,73.02409639,0.883682561,0.981666667,2,Ice
1.50E+12,1.50E+12,662.0786517,42.26992575,577,825,669,669,0.627952663,1.759270406,689,673,657,623.4,663.4266257,52,0.539325843,0.460674157,248,1807.050562,0.02247191,0.280898876,22.66956309,2,25,15.2005872,10,68.78651685,62.78651685,61.66292135,1.115524781,0.982083333,2,Ice
1.50E+12,1.50E+12,647.6847826,55.42639642,541,786,641,669,0.333533787,-0.528204576,693,661,625,601,650.0520464,80,0.47826087,0.52173913,245,3105.844601,0.065217391,0.326086957,29.42937159,6,30,20.7621652,10,59.70652174,61.04347826,69.63043478,0.857477365,0.993116667,2,NA
1.50E+12,1.50E+12,627.1157895,61.49982681,512,786,625,637,0.35475826,-0.082538495,669.8,637,613,576.8,630.1241482,66,0.484210526,0.515789474,274,3822.465174,0.052631579,0.273684211,27.35503377,5,26,19.57661875,12,66.8,58.27368421,57.52631579,1.161207685,0.992933333,2,Rest- TSST
1.50E+12,1.50E+12,612.7066667,66.12649965,336,713,629,637,-1.630064199,3.397954323,657,637,621,568.2,616.2646942,58,0.68,0.32,377,4431.804685,0.106666667,0.24,111.0153268,8,18,104.9253694,9,60.62666667,69.29333333,59.08,1.026179192,0.765883333,2,Rest- TSST
1.50E+12,1.50E+12,610.2272727,110.6809222,304,757,643.5,657,-1.385616112,0.884560249,693,657,629,573,620.1835139,86.25,0.696969697,0.303030303,453,12438.73217,0.257575758,0.409090909,159.896728,17,27,137.518619,18,66.09090909,45.83333333,64.21212121,1.029259084,0.67125,2,Rest- TSST
1.50E+12,1.50E+12,651.1527778,84.7323662,313,777,667,665,-2.140126715,4.969959398,705,681,665,613.8,656.6426074,66,0.694444444,0.305555556,464,7280.69464,0.125,0.277777778,129.8929525,9,20,119.9213338,12,67.22222222,67.70833333,65.81944444,1.021312513,0.781383333,2,Rest- TSST
1.50E+12,1.50E+12,656.1666667,43.93688655,561,777,661,665,-0.156545413,0.07276436,689.8,665,653,624.2,657.6360273,51,0.577777778,0.422222222,216,1952.140449,0.022222222,0.155555556,17.76690523,2,14,11.35726647,15,59.87777778,58.93333333,65.87777778,0.908922247,0.98425,2,Rest- TSST
1.50E+12,1.50E+12,654.3932584,42.30855572,561,758,657,653,-0.103114886,0.274152237,681,665,653,629,655.7595219,44,0.505617978,0.494382022,197,1810.354954,0.011235955,0.134831461,16.65056694,1,12,11.0710362,13,70.03370787,68.41573034,67.16853933,1.042656407,0.970683333,2,Rest- TSST
1.50E+12,1.50E+12,674.1411765,35.77549373,604,773,669,653,0.493249382,-0.070387848,702.6,677,665,645,675.0897805,40,0.411764706,0.588235294,169,1295.122689,0.035294118,0.247058824,75.0873387,3,21,71.55511657,18,63.38823529,72.10588235,64.04705882,0.989713446,0.955033333,2,Rest- TSST
1.50E+12,1.50E+12,649.3295455,37.34170274,576,773,645,641,0.66190646,0.406382826,677,657,637,617,650.4023842,45,0.443181818,0.556818182,197,1410.430381,0.034090909,0.204545455,97.24358053,3,18,93.14272053,11,65.375,64,60.95454545,1.072520507,0.95235,2,Rest- TSST
1.50E+12,1.50E+12,640.5111111,27.00791836,576,717,641,649,0.202994402,0.050044958,661,649,632.6,617,641.0802689,32,0.555555556,0.444444444,141,737.6234707,0.033333333,0.122222222,91.78320818,3,11,88.61412884,13,64.85555556,67.3,63.02222222,1.029090268,0.960766667,2,Rest- TSST
1.50E+12,1.50E+12,634.5888889,38.78198163,568,729,641,649,0.181454233,-0.694485522,665,645,625,596.8,635.7728368,55,0.511111111,0.488888889,161,1520.941448,0.055555556,0.2,91.88903909,5,18,87.9933718,13,66.66666667,61.56666667,58.56666667,1.138303927,0.951883333,2,Rest- TSST
1.50E+12,1.50E+12,615.1979167,38.69986536,561,729,605,585,0.633277375,-0.352041981,649,624,597,577,616.4139488,60,0.447916667,0.552083333,168,1513.444627,0.03125,0.1875,62.26488408,3,18,59.47430274,7,64.51041667,54.625,60.51041667,1.066104321,0.984316667,2,NA
1.50E+12,1.50E+12,623.3020833,34.28225968,561,685,633,649,-0.234283053,-1.140980298,653,641,617,585,624.2441513,56,0.541666667,0.458333333,124,1187.644627,0.010416667,0.166666667,16.60120478,1,16,11.44964164,12,67.47916667,60.17708333,65.76041667,1.026136544,0.997283333,2,NA
1.50E+12,1.50E+12,634.0645161,23.99005459,573,685,637,645,-0.417655038,0.053724526,651.4,645,633,617,634.5181899,28,0.537634409,0.462365591,112,581.7784011,0.010752688,0.129032258,15.83131185,1,12,10.92604889,23,61.34408602,62.02150538,68.70967742,0.892801252,0.9828,2,NA
1.50E+12,1.50E+12,631.8333333,29.30348861,561,701,637,645,-0.489941877,0.224149354,653,641,633,605,632.5124944,28.75,0.633333333,0.366666667,140,868.3426966,0.022222222,0.111111111,91.87070955,2,10,88.85025475,17,65.47777778,64.41111111,61.2,1.06989833,0.94775,2,NA
1.50E+12,1.50E+12,628.6989247,41.02498188,441,701,633,621,-1.014856739,2.99668998,665,641,625,590.6,630.0360205,64,0.548387097,0.451612903,260,1701.343151,0.032258065,0.172043011,68.60437624,3,16,65.68103279,10,57.07526882,60.22580645,69.56989247,0.820401855,0.974483333,2,NA
1.50E+12,1.50E+12,620.4893617,33.5050789,549,697,621,601,0.113993839,-0.33028633,646.6,625,609,595.4,621.393304,40,0.531914894,0.468085106,148,1134.661176,0.010638298,0.191489362,16.60768549,1,18,11.23765338,15,58.68085106,62.26595745,59.92553191,0.97922954,0.9721,2,NA
1.50E+12,1.50E+12,619.8064516,37.57809304,549,709,617,601,0.106293166,-0.447175103,655.4,625,609,594.6,620.9445632,44,0.47311828,0.52688172,160,1427.462132,0.021505376,0.247311828,69.56870236,2,23,66.18424618,17,59.06451613,57.59139785,65.09677419,0.907333994,0.9607,2,arithmetic
1.50E+12,1.50E+12,632.25,38.14862953,552,713,633,617,-0.166218221,-0.583635669,669,644.6,625,597.8,633.3998583,50,0.510869565,0.489130435,161,1471.31044,0.054347826,0.369565217,71.57858971,5,34,66.67238453,21,64.01086957,63.66304348,60.66304348,1.055187242,0.96945,2,arithmetic
1.50E+12,1.50E+12,644.7802198,37.66386971,561,725,645,633,-0.121272585,-0.3227044,677,653,633,617,645.8793222,50.5,0.527472527,0.472527473,164,1434.328938,0.043956044,0.472527473,26.63664977,4,43,14.85294168,25,64.84615385,65.76923077,63.21978022,1.025725708,0.977916667,2,arithmetic
1.50E+12,1.50E+12,630.2608696,41.04659854,549,725,625,617,0.290030174,-0.502273614,664.2,635.4,617,597,631.5960631,56,0.456521739,0.543478261,176,1703.337793,0.010869565,0.391304348,22.48233875,1,36,12.54694395,17,61.35869565,58.95652174,58.52173913,1.048476969,0.9664,2,arithmetic
1.50E+12,1.50E+12,625.5851064,37.31590545,549,721,622.5,657,0.285374262,-0.214178865,657,633,617,593,626.6970577,56,0.436170213,0.563829787,172,1407.449668,0.031914894,0.382978723,23.22077305,3,36,14.2372332,14,60.9893617,69.93617021,62.60638298,0.974171623,0.980083333,2,arithmetic
1.50E+12,1.50E+12,643.4555556,31.54896058,561,721,649,657,-0.232402462,0.357210717,665,657,639.4,617,644.2285223,39.25,0.555555556,0.444444444,160,1006.520474,0.033333333,0.277777778,21.55278932,3,25,14.38979207,17,66.05555556,65.74444444,63.96666667,1.032655897,0.965183333,2,arithmetic
1.50E+12,1.50E+12,642.7391304,30.50832729,584,733,641,609,0.280492487,-0.188317755,668.2,649,633,617,643.4627789,40.25,0.489130435,0.510869565,149,940.9861443,0.010869565,0.163043478,18.40210213,1,15,12.79000032,13,65.18478261,58.69565217,61.82608696,1.054324895,0.985533333,2,arithmetic
1.50E+12,1.50E+12,662.6853933,35.69867511,584,733,669,665,-0.478246627,-0.775555982,697,681,661.8,625,663.6462355,60,0.595505618,0.404494382,149,1288.877171,0.02247191,0.191011236,19.75186988,2,17,13.86443738,9,70.52808989,68.41573034,68.64044944,1.027500409,0.982983333,2,arithmetic
1.50E+12,1.50E+12,675.0227273,38.65611126,552,765,681,669,-1.126527436,2.153120788,701,685,672.2,661,676.1286692,32.25,0.556818182,0.443181818,213,1511.470742,0.056818182,0.272727273,22.19350635,5,24,14.68127043,21,70.55681818,69.96590909,63.04545455,1.119142033,0.990033333,2,arithmetic
1.50E+12,1.50E+12,636.9569892,56.92929287,541,765,649,681,-0.064476303,-0.991577019,683.4,661,624.8,574.6,639.4960129,96,0.548387097,0.451612903,224,3276.172043,0.043010753,0.268817204,21.35822823,4,25,13.89856584,7,53.06451613,57.46236559,71.10752688,0.746257372,0.987283333,2,arithmetic
1.50E+12,1.50E+12,623,44.63442146,541,705,625,681,-0.145825799,-1.053769016,669,634.6,615.4,584.2,624.5968552,75.5,0.515789474,0.484210526,164,2013.425532,0.042105263,0.231578947,21.07635561,4,22,13.89087979,11,66.2,57.88421053,66.87368421,0.989926019,0.986416667,2,NA
1.50E+12,1.50E+12,629.5851064,40.69304127,481,729,633,625,-0.5456782,1.243017836,661,644.2,625,603.4,630.8988269,45.25,0.510638298,0.489361702,248,1673.729238,0.031914894,0.212765957,20.43537119,3,20,13.22091744,19,53.94680851,67.11702128,61.65957447,0.874913734,0.98635,2,NA
1.50E+12,1.50E+12,634.1666667,45.19740651,461,733,637,625,-0.975426358,2.706139849,661,646.2,632.6,616.2,635.7752485,36.75,0.544444444,0.455555556,272,2065.758427,0.044444444,0.288888889,71.88152016,4,26,67.49808045,21,67.87777778,61.11111111,63.02222222,1.077045134,0.95125,2,NA
1.50E+12,1.50E+12,644.8333333,43.80315818,461,733,645,605,-0.55744974,1.963697137,685.8,657,633,608.2,646.3193827,56,0.511111111,0.488888889,272,1940.275281,0.088888889,0.444444444,29.8881055,8,40,18.54767151,23,62.35555556,68.94444444,63.42222222,0.9831815,0.96725,2,TSST_speech
1.50E+12,1.50E+12,647.3586957,38.84405319,572,729,645,605,0.123999956,-0.749975261,685,653,634.6,609.6,648.5230461,57,0.47826087,0.52173913,157,1525.441352,0.076086957,0.413043478,27.14652954,7,38,16.90330656,18,62.91304348,62.83695652,66.57608696,0.944979592,0.992616667,2,TSST_speech
1.50E+12,1.50E+12,647.7173913,34.45328472,572,745,645,645,0.247999312,-0.087602993,676.2,653,637,617.8,648.633061,42.75,0.489130435,0.510869565,173,1200.073101,0.065217391,0.402173913,27.58961423,6,37,17.40530298,20,59.91304348,65.05434783,66.34782609,0.903014417,0.993166667,2,TSST_speech
1.50E+12,1.50E+12,635.2365591,36.59937065,568,745,629,605,0.533182578,0.009492938,665,641.8,621,605,636.2900282,48,0.451612903,0.548387097,177,1354.073866,0.064516129,0.365591398,26.54774206,6,34,17.55714408,15,58.15053763,59.52688172,66.97849462,0.868197142,0.984616667,2,TSST_speech
1.50E+12,1.50E+12,634.8723404,27.32749922,568,705,637,637,0.047987481,0.095232849,657,641,633,609,635.4602119,32,0.521276596,0.478723404,137,754.8222375,0.042553191,0.319148936,22.55125584,4,30,15.42412308,23,62.85106383,69,61.36170213,1.024271845,0.994633333,2,TSST_speech
1.50E+12,1.50E+12,647.6630435,28.97272975,588,729,643,637,0.451712498,-0.204513188,673,649,637,625.8,648.3107565,34.25,0.434782609,0.565217391,141,848.6434544,0.054347826,0.369565217,23.99221485,5,34,15.88763983,25,63.14130435,63,61.2173913,1.031427557,0.993083333,2,TSST_speech
1.50E+12,1.50E+12,638.8333333,43.43265245,412,729,634.5,613,-1.457112288,7.57062838,677,641,628.2,613,640.3080689,57,0.423076923,0.576923077,317,1910.893939,0.08974359,0.41025641,75.01578781,7,32,69.58371968,19,63.88461538,65.93589744,62.43589744,1.023203285,0.830483333,2,TSST_speech
1.50E+12,1.50E+12,622.1948052,38.42720862,412,701,617,601,-1.71925728,9.75500809,649,625,610.2,600.2,623.3803221,44,0.467532468,0.532467532,289,1496.079973,0.051948052,0.337662338,23.8117618,4,26,15.51114295,22,63.35064935,67.25974026,56.28571429,1.125519151,0.798483333,2,TSST_speech
1.50E+12,1.50E+12,606.4479167,28.40329712,521,677,604.5,605,0.29628808,0.523517957,625,609,600,588,607.1126938,32,0.416666667,0.583333333,156,815.239364,0.072916667,0.28125,67.88620509,7,27,63.94667099,22,61,56.07291667,61.33333333,0.994565217,0.970316667,2,TSST_speech
1.50E+12,1.50E+12,588.9090909,22.57293047,521,648,589,605,-0.113018769,-0.126470436,606.6,597,585,566.8,589.3415432,34.5,0.555555556,0.444444444,127,514.7365492,0.04040404,0.282828283,66.19844933,4,28,62.8302462,27,58.62626263,61.21212121,57.37373737,1.021830986,0.9717,2,TSST_speech
